feature,mi
Blood Pressure_119/80,0.005140029313015715
Blood Pressure_127/97,0.005130680370762919
Blood Pressure_131/70,0.005115645770951804
Blood Pressure_159/106,0.005115295083186755
Blood Pressure_143/110,0.005113626169723551
Blood Pressure_120/72,0.005110152692453518
Blood Pressure_120/101,0.005106813010152589
Blood Pressure_173/106,0.005097911482262463
Blood Pressure_125/93,0.005095727333063627
Blood Pressure_106/66,0.005089761522426572
Blood Pressure_90/85,0.005088618523209298
Blood Pressure_142/101,0.005087328976461913
Blood Pressure_108/110,0.005079418817449
Blood Pressure_162/71,0.005074836885761824
Blood Pressure_94/97,0.005070043606403729
Blood Pressure_137/97,0.005062712364157784
Blood Pressure_116/71,0.00505792701117902
Blood Pressure_101/92,0.005056407005069374
Blood Pressure_123/101,0.005055096724534414
Blood Pressure_141/77,0.005038382295243782
Blood Pressure_149/92,0.00503375945978668
Blood Pressure_92/97,0.005030482844287754
Blood Pressure_114/103,0.00502850710622238
Blood Pressure_126/93,0.005025206154207984
Blood Pressure_177/67,0.005023606881450204
Blood Pressure_105/72,0.005004723249700138
Blood Pressure_119/85,0.005003059069818905
Blood Pressure_100/110,0.004994869575899008
Blood Pressure_122/88,0.004994026133416485
Blood Pressure_127/69,0.00499084832576524
Blood Pressure_131/80,0.004986620263707664
Blood Pressure_116/77,0.004975943214695855
Blood Pressure_166/76,0.004973756799625084
Blood Pressure_110/60,0.0049712033676669876
Blood Pressure_93/93,0.004970882449017999
Blood Pressure_169/62,0.004964136916840944
Blood Pressure_131/86,0.004962831119556865
Blood Pressure_112/99,0.004945757766421366
Blood Pressure_172/96,0.00493091146759439
Blood Pressure_102/61,0.004930056859668408
Blood Pressure_148/86,0.004916969941487714
Blood Pressure_158/60,0.004909006547251904
Blood Pressure_135/60,0.004901947105935722
Blood Pressure_168/70,0.004898907414857101
Blood Pressure_144/78,0.004894675949217664
Blood Pressure_155/71,0.004888204638168636
Blood Pressure_158/94,0.004887494546909288
Blood Pressure_105/70,0.0048871354771045095
Blood Pressure_121/108,0.004886905207608816
Blood Pressure_142/63,0.004886112831520517
Blood Pressure_164/72,0.004881745223322742
Blood Pressure_110/94,0.004874367708959104
Blood Pressure_136/75,0.004858292871230185
Blood Pressure_145/104,0.004856481357637499
Country_Canada,0.004854393861804418
Country_China,0.004851835771910729
Country_South Korea,0.00485127098244198
Blood Pressure_172/88,0.004850852475721146
Blood Pressure_120/64,0.004850126015855327
Blood Pressure_112/108,0.004832690671749074
Blood Pressure_143/84,0.0048320522961500245
Blood Pressure_170/82,0.0048268628872969455
Blood Pressure_132/89,0.004826731345483726
Blood Pressure_176/77,0.004825158463619861
Blood Pressure_141/106,0.004821801227856026
Blood Pressure_132/106,0.004819367123801044
Blood Pressure_101/78,0.004818978776981009
Blood Pressure_98/94,0.004811100329268125
Blood Pressure_159/67,0.004804413475893332
Blood Pressure_142/100,0.004796569294731823
Blood Pressure_136/64,0.004795412422630374
Blood Pressure_110/65,0.0047941998910996375
Blood Pressure_155/93,0.004773710001898301
Blood Pressure_173/89,0.00476998235040349
Blood Pressure_179/100,0.004769594452656012
Blood Pressure_144/93,0.0047585662082700875
Blood Pressure_162/60,0.004753982751556363
Blood Pressure_94/81,0.004753606112883002
Blood Pressure_128/64,0.004752686849288867
Blood Pressure_101/73,0.0047476452927874835
Blood Pressure_135/101,0.004746358619026836
Blood Pressure_124/64,0.004745402286802314
Blood Pressure_126/88,0.004740259489300902
Blood Pressure_173/85,0.004739279029526644
Blood Pressure_110/96,0.004734697973485469
Blood Pressure_166/74,0.004726845082618114
Blood Pressure_117/67,0.004724208648314576
Blood Pressure_180/96,0.004724136848643035
Blood Pressure_163/107,0.0047204220397576435
Blood Pressure_130/104,0.004718830090808757
Blood Pressure_130/83,0.004717844839631891
Blood Pressure_123/75,0.0047143342761550855
Blood Pressure_153/107,0.004698387130923631
Blood Pressure_106/86,0.004695250681427066
Blood Pressure_126/71,0.00469362717791566
Blood Pressure_171/88,0.004692900805036704
Blood Pressure_113/68,0.004692411156164145
Blood Pressure_126/104,0.004691066077698425
Blood Pressure_105/84,0.0046884561538858005
Blood Pressure_141/75,0.004685848690117789
Blood Pressure_102/75,0.004684458629596211
Blood Pressure_168/77,0.004682051766160766
Blood Pressure_120/105,0.00467865160692349
Blood Pressure_172/102,0.00467290473300408
Blood Pressure_100/105,0.004660202840536698
Blood Pressure_104/69,0.004659749356338727
Blood Pressure_118/74,0.004655318469351188
Blood Pressure_150/78,0.004653430247975043
Blood Pressure_153/76,0.004638741820565784
Blood Pressure_123/97,0.004636318125764927
Blood Pressure_120/98,0.004636074478665986
Blood Pressure_170/110,0.0046331867508344615
Blood Pressure_131/79,0.004618255093179924
Blood Pressure_170/68,0.004606371308547574
Blood Pressure_160/96,0.004590830194870721
Blood Pressure_151/79,0.004585441977087212
Blood Pressure_155/75,0.00458038640153835
Blood Pressure_122/82,0.004579675440788078
Blood Pressure_152/73,0.004576673647175733
Blood Pressure_171/73,0.00457378949013032
Blood Pressure_103/99,0.004572472224124491
Blood Pressure_161/95,0.00457130269081274
Blood Pressure_105/93,0.00456706422110198
Blood Pressure_133/95,0.004566673943023014
Blood Pressure_92/62,0.004564410971231725
Blood Pressure_109/76,0.004561755279492319
Blood Pressure_114/89,0.004560448550831042
Blood Pressure_127/78,0.00455631532656553
Blood Pressure_118/63,0.004542689085132334
Blood Pressure_132/88,0.004540507484336764
Blood Pressure_97/86,0.004537472889829308
Blood Pressure_137/69,0.004530508946190004
Blood Pressure_91/109,0.004507879500273093
Blood Pressure_166/88,0.0045066664571995485
Blood Pressure_169/78,0.004501669978424605
Blood Pressure_125/80,0.004487946487255812
Blood Pressure_178/68,0.00447846877737712
Blood Pressure_143/88,0.004470894118831392
Blood Pressure_149/106,0.004470775732189569
Blood Pressure_122/90,0.0044517695870147644
Blood Pressure_102/68,0.0044453869496279275
Blood Pressure_98/104,0.004442608382586366
Blood Pressure_107/89,0.004441404916025737
Blood Pressure_146/68,0.004440722659824425
Blood Pressure_164/91,0.004439110946344416
Blood Pressure_172/71,0.004432337614041382
Blood Pressure_164/71,0.00442967131485239
Blood Pressure_173/79,0.004419786628109712
Blood Pressure_173/87,0.00440203459875077
Blood Pressure_154/91,0.004401189100823988
Blood Pressure_95/82,0.004394831926106013
Blood Pressure_124/63,0.004388234846175898
Blood Pressure_175/105,0.004383303169475328
Blood Pressure_93/89,0.004381105867113488
Blood Pressure_165/105,0.004370633690894188
Blood Pressure_125/110,0.004367119119438545
Blood Pressure_111/84,0.004362622244779901
Blood Pressure_103/84,0.004362474203895905
Blood Pressure_103/73,0.004348596019768225
Blood Pressure_149/109,0.004343558866144237
Blood Pressure_126/67,0.004336537752650971
Blood Pressure_99/87,0.004321548299134115
Blood Pressure_121/63,0.004316059419182672
Blood Pressure_113/85,0.0043154117928174696
Blood Pressure_161/105,0.00430983283287123
Blood Pressure_116/88,0.004299512406614081
Blood Pressure_99/75,0.00429745129355763
Blood Pressure_106/92,0.004292968875849734
Blood Pressure_150/80,0.004292306579930516
Blood Pressure_177/74,0.004290046386522306
Blood Pressure_162/99,0.004288039324314985
Blood Pressure_123/63,0.0042823310256863145
Blood Pressure_114/94,0.004278155524659377
Blood Pressure_159/95,0.004277706212589827
Blood Pressure_117/96,0.004270839193670772
Blood Pressure_108/83,0.004266077799342405
Blood Pressure_163/68,0.0042605052072925975
Blood Pressure_133/89,0.004244447186751987
Blood Pressure_116/63,0.004244357308313518
Blood Pressure_160/105,0.004238240941664806
Blood Pressure_162/86,0.004237030531371255
Blood Pressure_107/95,0.0042306280234913896
Blood Pressure_127/89,0.004226807990849846
Blood Pressure_96/69,0.004224757226388043
Blood Pressure_120/80,0.004223895958826329
Blood Pressure_167/70,0.004211082531949462
Blood Pressure_179/104,0.004207630470808299
Blood Pressure_112/107,0.004204059889607148
Blood Pressure_150/74,0.004199980913704104
Blood Pressure_101/69,0.004196980264514316
Blood Pressure_152/70,0.004186238138279785
Blood Pressure_140/81,0.004185941646576374
Blood Pressure_167/79,0.0041650408140085915
Blood Pressure_135/70,0.004146926223284719
Blood Pressure_90/88,0.004130483072729119
Blood Pressure_160/65,0.004128338794338049
Blood Pressure_113/93,0.00412618747360205
Blood Pressure_106/81,0.0041243486708348875
Blood Pressure_94/61,0.004121391790583573
Blood Pressure_152/88,0.004107298835229312
Blood Pressure_161/108,0.004103003431970231
Blood Pressure_161/89,0.004095470666875434
Blood Pressure_131/91,0.004093758178701723
Blood Pressure_168/108,0.00407936211539961
Blood Pressure_105/91,0.0040792103923021905
Blood Pressure_163/109,0.004070406978621488
Blood Pressure_105/66,0.004062322015518927
Blood Pressure_99/69,0.004060569206117082
Blood Pressure_120/76,0.004055936450436892
Blood Pressure_163/110,0.0040535058351478526
Blood Pressure_161/104,0.004049777519848252
Blood Pressure_140/110,0.004037201708045224
Blood Pressure_111/94,0.004033644162161121
Blood Pressure_159/84,0.004029901212614595
Blood Pressure_124/100,0.0040278270633060664
Blood Pressure_139/93,0.004020210309912509
Blood Pressure_150/72,0.00401887664791567
Blood Pressure_149/65,0.004012523048420924
Blood Pressure_159/83,0.004005851560870299
Blood Pressure_164/99,0.003999994873370216
Blood Pressure_104/60,0.003999234669281426
Blood Pressure_158/81,0.003996496665870541
Blood Pressure_106/75,0.003989153008888913
Blood Pressure_127/107,0.003984270625090769
Blood Pressure_166/62,0.003982859318877097
Blood Pressure_138/89,0.003981083397431862
Blood Pressure_154/70,0.003980987445156625
Blood Pressure_144/61,0.0039790747090959755
Blood Pressure_136/91,0.003970139034383369
Blood Pressure_116/72,0.003952177812868163
Blood Pressure_144/85,0.0039516511275001776
Blood Pressure_130/109,0.003941414913244845
Blood Pressure_128/63,0.003940478202927089
Blood Pressure_141/96,0.003939300734094875
Blood Pressure_154/66,0.003928846484515525
Blood Pressure_129/93,0.003922108486726694
Blood Pressure_160/88,0.003920698213995655
Blood Pressure_137/66,0.003920658441213254
Blood Pressure_148/82,0.00391895962400346
Blood Pressure_159/78,0.0039053138444866686
Blood Pressure_131/68,0.003903191898036118
Blood Pressure_133/99,0.0038952160428789018
Blood Pressure_105/81,0.0038938190401287542
Blood Pressure_111/87,0.003893500652737414
Blood Pressure_134/93,0.0038889991645483235
Blood Pressure_91/90,0.0038710240917503302
Blood Pressure_96/100,0.003868374102814043
Blood Pressure_130/85,0.0038669896079199795
Blood Pressure_160/92,0.0038639935718867147
Blood Pressure_138/108,0.0038552329259520235
Blood Pressure_131/71,0.0038518098161091086
Blood Pressure_110/68,0.0038455614781016667
Blood Pressure_136/88,0.0038351923454524872
Blood Pressure_132/94,0.0038315913727440254
Blood Pressure_92/67,0.0038256845101427572
Blood Pressure_166/91,0.003817962039045275
Blood Pressure_174/107,0.0038164008062722132
Blood Pressure_115/106,0.0038124678049857863
Blood Pressure_143/98,0.003805885818503274
Blood Pressure_138/62,0.0038041872044258795
Blood Pressure_177/103,0.003802710449362978
Blood Pressure_124/78,0.0037918732722916904
Blood Pressure_139/86,0.003784497954127941
Blood Pressure_103/107,0.0037821350393643094
Blood Pressure_135/97,0.003781435084690976
Blood Pressure_164/69,0.0037805289969841116
Blood Pressure_122/85,0.003778730380513018
Blood Pressure_155/102,0.003768849084368364
Blood Pressure_114/109,0.0037681342256736805
Blood Pressure_174/87,0.003765742288689644
Blood Pressure_166/63,0.0037653869092346692
Blood Pressure_110/109,0.003764255697755292
Blood Pressure_171/85,0.0037612824323269844
Blood Pressure_148/77,0.0037594526787234628
Blood Pressure_142/109,0.003758988484381831
Blood Pressure_114/101,0.00375608873186839
Blood Pressure_134/105,0.0037502595186269527
Blood Pressure_167/64,0.0037423994687200146
Blood Pressure_158/104,0.0037401888443417963
Blood Pressure_172/107,0.0037327133703060067
Blood Pressure_174/72,0.0037278910514708663
Blood Pressure_104/105,0.0037242503833880836
Blood Pressure_136/68,0.0037190979427617066
Blood Pressure_180/102,0.00371539070523097
Blood Pressure_152/109,0.0037116176118836552
Blood Pressure_166/67,0.0037028322281140724
Blood Pressure_155/76,0.003701535532552036
Blood Pressure_149/79,0.003699270248038511
Blood Pressure_173/96,0.0036793243929305053
Blood Pressure_151/77,0.0036761671171772203
Blood Pressure_120/110,0.0036755829467449708
Blood Pressure_145/77,0.0036735557530236385
Blood Pressure_112/71,0.0036727466697736855
Blood Pressure_157/76,0.0036673410456626865
Blood Pressure_106/60,0.003659523350421523
Blood Pressure_152/72,0.0036503987300298135
Blood Pressure_138/69,0.0036331958365476424
Blood Pressure_135/66,0.003624374039335576
Blood Pressure_155/97,0.0036206456291141276
Blood Pressure_112/70,0.0036192518535720364
Blood Pressure_177/104,0.0036086398188270863
Blood Pressure_106/83,0.003608161124654563
Blood Pressure_149/61,0.00360533910175298
Blood Pressure_139/84,0.0036043365149098783
Blood Pressure_179/91,0.00359803896127997
Blood Pressure_158/102,0.003589144584561943
Blood Pressure_111/96,0.0035860960734441782
Blood Pressure_109/83,0.0035778260056711364
Blood Pressure_104/96,0.003561945007530598
Blood Pressure_152/95,0.003557446506552653
Blood Pressure_145/79,0.0035487794146749074
Blood Pressure_135/83,0.0035425847020191803
Blood Pressure_140/106,0.0035392726849663436
Blood Pressure_119/91,0.0035370723558096895
Blood Pressure_179/62,0.0035367993614323634
Blood Pressure_158/73,0.0035309914365240225
Blood Pressure_132/91,0.0035253932357190987
Blood Pressure_168/84,0.0035221129998739276
Blood Pressure_96/108,0.00352202020628245
Blood Pressure_165/62,0.003513576611554825
Blood Pressure_155/66,0.003511349506462036
Blood Pressure_139/68,0.0034708619916394845
Blood Pressure_111/76,0.0034580990480319596
Blood Pressure_126/63,0.0034481430156967363
Blood Pressure_96/94,0.0034142374499124273
Blood Pressure_123/110,0.0034093304022710935
Blood Pressure_134/95,0.003408254367943231
Blood Pressure_130/82,0.0034056978321892473
Blood Pressure_140/63,0.003405177289056427
Blood Pressure_94/94,0.003403180227385949
Blood Pressure_99/80,0.0034011590683535875
Blood Pressure_175/79,0.003394487187017514
Blood Pressure_170/99,0.0033944715584772744
Blood Pressure_119/96,0.00339304227646009
Blood Pressure_146/107,0.003392135161813359
Blood Pressure_137/104,0.003377736347242033
Blood Pressure_149/102,0.0033688392724251504
Blood Pressure_144/72,0.0033663084268786836
Blood Pressure_111/101,0.003366256330762374
Blood Pressure_106/105,0.00336394842997767
Blood Pressure_164/74,0.0033609297273975436
Blood Pressure_146/103,0.0033525597939136897
Blood Pressure_120/75,0.0033480603332716186
Blood Pressure_147/96,0.0033447838661377904
Blood Pressure_154/99,0.0033387130445643454
Blood Pressure_153/80,0.0033299153313022245
Blood Pressure_97/102,0.0033269693839608205
Blood Pressure_108/79,0.0033248754058528007
Blood Pressure_152/106,0.003312540876708958
Blood Pressure_143/108,0.003308036834767103
Blood Pressure_117/108,0.0033069030803687394
Blood Pressure_124/99,0.0033027606103746
Blood Pressure_146/105,0.003302680987096629
Blood Pressure_147/66,0.003298506097349163
Blood Pressure_176/90,0.0032953864052467363
Blood Pressure_125/71,0.0032941518399092207
Blood Pressure_161/65,0.0032840137044476414
Blood Pressure_134/91,0.003280646276278887
Blood Pressure_118/77,0.0032791046302491633
Blood Pressure_178/107,0.003276611947682806
Blood Pressure_134/102,0.0032737899191921382
Blood Pressure_174/83,0.0032732497753225065
Blood Pressure_92/71,0.003270418489127902
Blood Pressure_94/102,0.003260508442949339
Blood Pressure_180/75,0.003253662465696028
Blood Pressure_138/76,0.003250313652152226
Blood Pressure_135/67,0.00323743736571358
Blood Pressure_118/92,0.003224726730754135
Blood Pressure_121/97,0.003223396740942519
Blood Pressure_158/108,0.00321567279488022
Continent_South America,0.0032155433556819712
Blood Pressure_100/88,0.0032151215067970362
Blood Pressure_103/100,0.0032074336093621536
Blood Pressure_92/92,0.0032021753477633474
Blood Pressure_167/105,0.0031955951223312518
Blood Pressure_102/88,0.0031847945342635686
Blood Pressure_129/99,0.003181642867875256
Blood Pressure_120/94,0.003176607111821328
Blood Pressure_112/79,0.003176458878437316
Country_Colombia,0.003173762340135111
Blood Pressure_171/100,0.0031728930985388537
Blood Pressure_94/95,0.003162840450561033
Blood Pressure_99/109,0.0031599498367453904
Blood Pressure_173/60,0.0031583790642970566
Blood Pressure_155/105,0.0031548379378993907
Blood Pressure_163/77,0.003148589252252698
Blood Pressure_96/86,0.003141933000837094
Blood Pressure_168/106,0.0031411715347899882
Blood Pressure_149/81,0.0031378706477431795
Blood Pressure_101/68,0.003129406985266092
Blood Pressure_91/63,0.0031262203346038575
Blood Pressure_171/101,0.0031245730665026006
Blood Pressure_170/95,0.0031181014926662254
Blood Pressure_107/105,0.0031178300951211213
Blood Pressure_171/89,0.003114976100732969
Blood Pressure_103/68,0.003107140066251235
Blood Pressure_126/101,0.0031057686749536018
Blood Pressure_164/104,0.003099877727755329
Blood Pressure_107/96,0.0030989895114541532
Blood Pressure_125/104,0.0030974008014164056
Blood Pressure_174/82,0.003079940551415028
Blood Pressure_128/108,0.0030790778353511072
Blood Pressure_116/78,0.0030786185966209523
Blood Pressure_131/110,0.0030647336849298767
Blood Pressure_125/97,0.003055951066714524
Blood Pressure_116/70,0.0030514021092467036
Blood Pressure_111/66,0.003048912965504913
Blood Pressure_97/71,0.003046278379549072
Blood Pressure_162/79,0.003042365614108089
Blood Pressure_170/104,0.0030375414795849043
Blood Pressure_166/70,0.003035956594656275
Blood Pressure_129/67,0.0030248771989338508
Blood Pressure_157/88,0.003013932969944566
Blood Pressure_142/90,0.003013450034596188
Blood Pressure_128/67,0.0030053801930824964
Blood Pressure_169/95,0.002998081182844503
Blood Pressure_109/80,0.0029873685757313417
Blood Pressure_143/85,0.002967809913081876
Blood Pressure_137/95,0.0029674677123234794
Blood Pressure_129/79,0.0029640824654280085
Blood Pressure_132/86,0.0029608554984812407
Blood Pressure_162/74,0.00295745452379248
Blood Pressure_96/72,0.0029545043309113783
Blood Pressure_116/86,0.002950393984970212
Blood Pressure_96/60,0.002949844413960845
Blood Pressure_178/84,0.0029413301419991544
Blood Pressure_107/67,0.002939632889966015
Blood Pressure_159/79,0.002936338483326306
Blood Pressure_137/64,0.0029317382779650014
Blood Pressure_104/78,0.0029246056860614544
Blood Pressure_119/75,0.0029183096090805716
Blood Pressure_136/60,0.002915280236613027
Blood Pressure_152/98,0.002911586031046909
Blood Pressure_108/81,0.0029054193571220743
Blood Pressure_156/102,0.002902530979847384
Blood Pressure_129/68,0.0029015105740923808
Blood Pressure_134/82,0.002895654218942223
Blood Pressure_148/92,0.0028956137741777965
Blood Pressure_114/68,0.0028940262104739656
Blood Pressure_131/84,0.0028929739903114093
Blood Pressure_101/86,0.0028887163491482237
Blood Pressure_164/105,0.0028869649186522572
Blood Pressure_150/77,0.002871108754723961
Blood Pressure_168/94,0.002864737644410864
Blood Pressure_176/73,0.0028597714129607876
Blood Pressure_163/75,0.0028537021261736406
Blood Pressure_157/104,0.0028518243922748265
Blood Pressure_155/88,0.0028481449840196404
Blood Pressure_127/100,0.0028403873128137747
Blood Pressure_142/72,0.0028386946045479977
Blood Pressure_178/66,0.002836785813151721
Blood Pressure_180/60,0.0028314097754311707
Blood Pressure_178/78,0.0028313712925729373
Blood Pressure_166/108,0.0028289317300120853
Blood Pressure_120/96,0.00279600484144904
Blood Pressure_176/109,0.002795695485417804
Blood Pressure_174/64,0.002782480507472318
Blood Pressure_165/83,0.0027720690732655484
Blood Pressure_118/95,0.0027701997070712636
Blood Pressure_113/77,0.002756890564926895
Blood Pressure_130/69,0.0027542623191834092
Blood Pressure_104/76,0.002747237000663816
Blood Pressure_167/65,0.0027471800235081556
Blood Pressure_174/104,0.002745634642145278
Blood Pressure_171/72,0.0027356818686197215
Blood Pressure_121/93,0.0027318511012723867
Hemisphere_Northern Hemisphere,0.002713665698713452
Blood Pressure_140/101,0.0027075226953057197
Blood Pressure_179/92,0.002697969092785968
Blood Pressure_123/93,0.0026974726833752793
Blood Pressure_106/89,0.0026918386250056603
Blood Pressure_134/71,0.0026805731786718745
Blood Pressure_94/86,0.0026792562755897364
Blood Pressure_177/69,0.0026751504338300425
Blood Pressure_115/102,0.0026644212759121544
Blood Pressure_110/78,0.0026581858863161667
Blood Pressure_97/72,0.0026552034771016864
Blood Pressure_165/98,0.0026536367213600975
Blood Pressure_149/99,0.002651355067785799
Blood Pressure_109/102,0.0026422026190482395
Blood Pressure_108/75,0.0026385738357042055
Blood Pressure_167/62,0.0026355078189588266
Blood Pressure_141/107,0.0026337713373498772
Blood Pressure_161/83,0.002628270180994985
Blood Pressure_173/101,0.002614583084919353
Blood Pressure_113/61,0.0026108669482727276
Blood Pressure_166/109,0.0026046000510315803
Blood Pressure_99/62,0.0026029836672154527
Blood Pressure_152/101,0.0025968028020468825
Hemisphere_Southern Hemisphere,0.0025914865060068237
Blood Pressure_144/107,0.0025870817214752595
Blood Pressure_159/72,0.002581450855295042
Blood Pressure_96/80,0.002578313414376421
Blood Pressure_159/82,0.0025749167940911644
Blood Pressure_138/95,0.0025669873557196965
Blood Pressure_162/94,0.002564180371241509
Blood Pressure_112/101,0.0025638755208265973
Blood Pressure_91/108,0.00256204690501205
Blood Pressure_173/64,0.002554971376766746
Blood Pressure_128/81,0.0025475582688729848
Blood Pressure_99/78,0.002534132921185206
Blood Pressure_180/78,0.0025321123421793157
Blood Pressure_111/95,0.0025315605581961442
Blood Pressure_129/109,0.002531494447078453
Blood Pressure_94/82,0.0025304854989653958
Blood Pressure_139/94,0.0025246120851663
Blood Pressure_132/105,0.002520524518800027
Blood Pressure_134/98,0.002520420972209614
Blood Pressure_144/64,0.0025196148380077776
Blood Pressure_168/60,0.002519420543601658
Blood Pressure_156/74,0.0025189913105050366
Diet_Healthy,0.002516684435061034
Blood Pressure_175/85,0.0025155730173418434
Blood Pressure_114/83,0.00250905779098054
Blood Pressure_100/80,0.0025075841787010056
Blood Pressure_165/84,0.002496963811892794
Blood Pressure_167/91,0.0024950365556557497
Blood Pressure_148/63,0.0024911391890405366
Blood Pressure_138/60,0.002489490909141967
Blood Pressure_169/98,0.002489350725479067
Blood Pressure_178/99,0.002483860772091173
Blood Pressure_160/97,0.002481208534312218
Blood Pressure_179/95,0.00247657852794414
Blood Pressure_94/76,0.0024751076287743423
Blood Pressure_149/68,0.0024742966505886255
Blood Pressure_139/63,0.0024717745400171243
Blood Pressure_140/96,0.0024707887357484637
Blood Pressure_126/84,0.002470704247897526
Blood Pressure_145/63,0.002470658682888427
Blood Pressure_179/80,0.002469703475395546
Blood Pressure_114/100,0.002469233636938961
Blood Pressure_148/76,0.0024673324817852116
Blood Pressure_130/90,0.0024619810153674315
Blood Pressure_142/66,0.0024618848657345094
Blood Pressure_142/81,0.00245167449172623
Blood Pressure_179/66,0.0024489045198234916
Blood Pressure_119/63,0.002447848974376443
Blood Pressure_92/94,0.002444292395260117
Blood Pressure_171/106,0.0024436853561360383
Blood Pressure_124/60,0.002432402112873877
Blood Pressure_176/75,0.0024185691067359905
Blood Pressure_101/79,0.002412421249869956
Blood Pressure_165/73,0.0024122525950018847
Blood Pressure_176/61,0.002411146789815799
Blood Pressure_115/79,0.0024092401360069626
Blood Pressure_178/104,0.0024074124099868754
Blood Pressure_142/64,0.002404995764371698
Blood Pressure_124/73,0.002401923552355356
Blood Pressure_126/96,0.002401130797841766
Blood Pressure_180/108,0.0023996740296268193
Blood Pressure_143/106,0.0023985200621090552
Blood Pressure_143/78,0.002395904857220854
Blood Pressure_138/101,0.002395746418279998
Blood Pressure_106/72,0.0023939513347153163
Blood Pressure_160/78,0.0023911337313433645
Blood Pressure_167/96,0.0023861483265943395
Blood Pressure_131/90,0.0023787668906838366
Blood Pressure_155/68,0.0023781999685059674
Blood Pressure_145/85,0.0023775183962071456
Blood Pressure_104/88,0.0023760598653006504
Blood Pressure_98/93,0.0023710992321743785
Blood Pressure_154/68,0.0023707869763482936
Blood Pressure_129/71,0.0023679100714841805
Blood Pressure_143/105,0.0023674623593348265
Blood Pressure_94/103,0.002358122795287576
Blood Pressure_102/92,0.0023557226487502803
Blood Pressure_125/85,0.002355675785898459
Blood Pressure_141/60,0.0023535765805244857
Blood Pressure_145/89,0.002346807238779114
Blood Pressure_167/107,0.002345356151743472
Blood Pressure_113/108,0.0023328021929891474
Blood Pressure_121/82,0.002329172343036312
Blood Pressure_140/76,0.0023283316901985263
Blood Pressure_120/61,0.002323854572656936
Blood Pressure_168/82,0.0023196336003563633
Blood Pressure_168/79,0.0022962678413254167
Blood Pressure_116/74,0.0022891138225256125
Blood Pressure_134/99,0.0022884738300295027
Blood Pressure_175/108,0.0022860649415588075
Blood Pressure_158/101,0.0022754557962541
Blood Pressure_170/106,0.0022729420208877915
Blood Pressure_122/65,0.0022716580238753004
Blood Pressure_92/68,0.00226276745269538
Blood Pressure_134/75,0.0022543196030047064
Blood Pressure_107/107,0.0022536514470257174
Blood Pressure_177/93,0.0022531371878506956
Blood Pressure_152/97,0.0022475944910209655
Blood Pressure_106/96,0.0022419858295141815
Blood Pressure_169/108,0.0022335269602182795
Blood Pressure_178/83,0.0022334177461924565
Blood Pressure_167/84,0.0022322518224717758
Blood Pressure_102/84,0.002231339688578693
Blood Pressure_100/97,0.0022229340569643874
Blood Pressure_154/86,0.0022220115572419985
Blood Pressure_96/74,0.0022181602100255216
Blood Pressure_124/103,0.002211303496113981
Blood Pressure_138/75,0.002208033322524061
Blood Pressure_143/67,0.0022069677325948778
Blood Pressure_123/98,0.0022060422954492953
Blood Pressure_161/94,0.002200073727098628
Blood Pressure_165/71,0.002199714509258932
Diet_Average,0.0021985166289728575
Blood Pressure_170/92,0.002189953141911394
Blood Pressure_91/65,0.0021826501459643044
Blood Pressure_162/77,0.0021759402778451786
Blood Pressure_129/91,0.002172056475724826
Blood Pressure_90/65,0.002169848766893523
Blood Pressure_143/64,0.002165988609904357
Blood Pressure_170/73,0.0021658002761750783
Blood Pressure_151/109,0.002158900286312493
Blood Pressure_123/84,0.0021548954719781133
Blood Pressure_139/83,0.0021533271094240636
Blood Pressure_179/63,0.00214804785620637
Blood Pressure_133/96,0.0021463116170525876
Blood Pressure_161/70,0.002142335593491529
Country_Vietnam,0.0021331766336960545
Blood Pressure_112/66,0.002125999323276506
Blood Pressure_115/85,0.002125861543890384
Blood Pressure_114/79,0.002122465013526975
Blood Pressure_132/107,0.0021198850160726312
Blood Pressure_167/78,0.0021164533917061856
Blood Pressure_125/76,0.0021155036488789136
Blood Pressure_156/82,0.0021098835411819117
Blood Pressure_175/98,0.002109477407581828
Blood Pressure_128/107,0.0021066275255068323
Blood Pressure_130/101,0.002104981925889593
Blood Pressure_119/101,0.00210095165332147
Blood Pressure_161/60,0.002100812002368224
Blood Pressure_151/68,0.0020971240948040037
Blood Pressure_138/79,0.0020960391663278344
Blood Pressure_104/72,0.002090954411374968
Blood Pressure_129/107,0.0020903416723501156
Blood Pressure_110/106,0.0020830075260649394
Blood Pressure_143/63,0.0020697077870883707
Blood Pressure_157/77,0.0020624315701711637
Blood Pressure_134/60,0.002059626138378068
Blood Pressure_139/89,0.002050401708889149
Blood Pressure_95/100,0.0020483415424901175
Blood Pressure_90/89,0.0020444552253173764
Blood Pressure_157/107,0.002037524823870207
Blood Pressure_170/107,0.0020338179976062687
Blood Pressure_125/75,0.002031675951070122
Blood Pressure_170/94,0.002011836873719419
Blood Pressure_157/66,0.0020095391418022412
Blood Pressure_98/78,0.0020090383724742367
Blood Pressure_96/77,0.0020012336527543972
Country_Thailand,0.0020005246884149397
Blood Pressure_121/106,0.0019984897194706974
Blood Pressure_173/90,0.001994153050357106
Blood Pressure_139/60,0.001979736296926049
Blood Pressure_115/72,0.0019793031508315018
Blood Pressure_179/90,0.0019700022187942867
Blood Pressure_126/90,0.001969056600554131
Blood Pressure_147/101,0.0019683505464946904
